Id,SalePrice
2736,142011.35643459662
2737,125429.63319215614
2738,125203.6556870415
2739,161362.38110474663
2740,143785.692982402
2741,146353.4774482827
2742,161231.13638975171
2743,146030.22902823545
2744,152821.68425646445
2745,139482.17393767808
2746,135355.8625476007
2747,157353.4107321785
2748,121313.9620753295
2749,132633.84209619046
2750,136104.45681427902
2751,132178.49814012172
2752,215363.75941182728
2753,149509.71940710754
2754,211831.283371346
2755,121744.06767746
2756,104835.99380558616
2757,66624.29762193433
2758,93856.59704057599
2759,166249.607627344
2760,113209.05399697798
2761,144027.8148114438
2762,157119.62694804
2763,202988.2839256609
2764,164145.3152175662
2765,295285.16484523553
2766,137520.7208645209
2767,92361.77458310143
2768,123361.17225188433
2769,125000.60819105981
2770,144180.46372790483
2771,111006.00145539209
2772,123915.10276097289
2773,144364.68171946311
2774,135898.59329509214
2775,134971.77078386658
2776,149313.1031904794
2777,150395.964906021
2778,122626.85422602955
2779,130614.48953682864
2780,110157.42905368228
2781,103530.79964939563
2782,96732.76560715702
2783,92940.13356606719
2784,130599.76547276336
2785,133481.00221076794
2786,80741.18366083899
2787,117711.80067542382
2788,80876.26640944427
2789,198407.99406487937
2790,98997.0761067596
2791,122506.30130828044
2792,66272.58286033277
2793,180436.75995991108
2794,109186.04817702598
2795,119322.84787592579
2796,98859.40438867707
2797,181805.48090774714
2798,118017.31137330613
2799,118547.52489532484
2800,64947.24806926549
2801,114851.43002436508
2802,146213.88474995422
2803,172743.30391064056
2804,137899.06665179282
2805,105201.90637487236
2806,81567.02841614456
2807,145031.46997216146
2808,153136.48407226766
2809,134300.56313992635
2810,137354.24284470378
2811,155101.98491995386
2812,147501.75624131403
2813,126718.86461795676
2814,128296.00501896412
2815,93297.92608657229
2816,236728.48621482457
2817,164284.8189524999
2818,130474.97546337417
2819,155613.9128240581
2820,136101.1521532582
2821,110883.21279465494
2822,200827.02031531496
2823,292884.8630532782
2824,170474.20685613743
2825,146871.145552726
2826,127081.74725182596
2827,132365.21974921983
2828,205937.40161513808
2829,183183.31766085126
2830,226646.37596831314
2831,186146.78645264267
2832,234503.3626750086
2833,295853.7145207191
2834,224237.4793313853
2835,215600.71452824151
2836,183909.76534126318
2837,151634.95092951343
2838,143211.86901895737
2839,188699.94313314807
2840,193604.18989015545
2841,201810.97866333913
2842,243842.28602078007
2843,158654.9881008149
2844,163512.39010069956
2845,123607.50871824984
2846,203254.36224234794
2847,210592.03200930942
2848,223470.52235184543
2849,206985.08192598654
2850,268705.11311702704
2851,238487.28582684457
2852,228071.2934278363
2853,246741.13941183157
2854,140219.8057352878
2855,198942.4119974504
2856,204612.3775302997
2857,183114.92722314165
2858,206373.11101137163
2859,120487.38768278784
2860,122251.53850442641
2861,124615.52642795762
2862,191572.90951370035
2863,116496.87149170226
2864,252010.48069261815
2865,142184.14209333024
2866,132887.70782981406
2867,103815.99653779677
2868,99231.18099563611
2869,111128.90970967851
2870,144453.1253352005
2871,98679.00761703722
2872,57028.06799324239
2873,103841.08905835697
2874,136745.15991445357
2875,116618.70015730307
2876,170401.8137067369
2877,140982.4575383376
2878,166550.6573015784
2879,151787.257296126
2880,95311.92494349208
2881,151286.94478986386
2882,168077.05768058202
2883,168955.92235952642
2884,183240.78396569676
2885,212170.21477632233
2886,196525.49236920394
2887,96103.9817975007
2888,131254.20715971713
2889,58615.475098030525
2890,97280.72150816182
2891,133297.85560467857
2892,62844.978320094575
2893,115656.07483593734
2894,63368.65385271119
2895,308085.40121371666
2896,291115.2694392125
2897,220867.05017024395
2898,160772.17748549493
2899,214521.19685513456
2900,158985.52191439006
2901,195636.25536663955
2902,198249.5592506819
2903,353164.6217768755
2904,367033.2265939711
2905,96689.0668385454
2906,200541.48802761396
2907,111325.13358066465
2908,132129.94489425805
2909,143022.95729190667
2910,79948.23672956681
2911,82376.3513805505
2912,149511.00451969975
2913,88052.33729249814
2914,74012.99090310725
2915,81153.44448882787
2916,83935.84279120604
2917,173658.137790738
2918,117044.88794843126
2919,224896.06440016744
